year,chemical,type,units,panel,location,median,low75,high75,low50,high50
2012,EPA,Nutrients,MT_yr,d) EPA,BCWC,544.6581733803956,394.1672434061189,814.8443468235668,455.69351812475514,680.8010988131623
2012,EPA,Nutrients,MT_yr,d) EPA,SEAK,320.96490217329665,214.16393591744753,494.56764403393584,254.9052746680944,405.9766209871541
2012,EPA,Nutrients,MT_yr,d) EPA,CAK,321.5394737937718,228.55298214177634,469.0049523708031,261.2899492604585,395.6266689648187
2012,EPA,Nutrients,MT_yr,d) EPA,BS,362.2892379200279,248.37588890587418,578.2463859514571,291.23275945860456,461.1396078014878
2012,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.7147766970696585,2.0022158115110056,3.451057768739155,2.331544254309015,3.1084385436769004
2012,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.2909938555017786,0.9110428537355888,1.7319866834037407,1.0726333504653898,1.5310142526582433
2012,Hg,Contaminants,kg_yr,i) Hg,CAK,1.415536948397558,1.0568169630885893,1.813950663316724,1.2026214682013243,1.6569668560569364
2012,Hg,Contaminants,kg_yr,i) Hg,BS,1.8606828885559454,1.3559000791829068,2.3843855335220008,1.5479020080298669,2.1275903524053423
2012,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6163221296685855,0.42972492909337934,0.8151980709685849,0.5085778564889621,0.7362006342639301
2012,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2617831353515813,0.1803957360573856,0.3845489839228488,0.21008224936095182,0.3201961561760212
2012,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3428201013510654,0.23984382230803253,0.4719975576063554,0.27599367794970575,0.4158932342148351
2012,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.3952312734855163,0.2750006835341354,0.5345553115267411,0.3270110204886191,0.4698278002176772
2012,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.0930301562644797,0.04879386550821438,0.1571805621201315,0.06482407677404217,0.12711220480333754
2012,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04689082988987496,0.02085971796258263,0.12196330914078365,0.027958164507256956,0.08280191226346002
2012,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03951769230832966,0.020615555537696333,0.08499920196998795,0.025876093120368284,0.06073783455972924
2012,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03520648958469197,0.020561555978886405,0.06475330204097368,0.025068976623925016,0.046640759168858036
2012,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6252027787478668,0.36979524749783166,1.0691127934708646,0.4598311377369865,0.8622588428979766
2012,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.30532890625513986,0.1628629841181043,0.6188137821224338,0.2081220946248567,0.4523339450045865
2012,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.2948059739552747,0.17438532096714962,0.5204526334125925,0.20953729809644905,0.4232431112376748
2012,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3066428947607395,0.17441982365153602,0.5029565503412887,0.2202925132374265,0.43115162072888585
2013,N,Nutrients,MT_yr,a) N,BCWC,3216.277333740161,2765.109427265349,3651.703017820089,2955.3396945657473,3469.5721182772795
2013,N,Nutrients,MT_yr,a) N,SEAK,2621.095554013761,2129.634398873563,3106.1105172150483,2320.9993925084914,2863.853722626502
2013,N,Nutrients,MT_yr,a) N,CAK,2095.0163241516384,1797.2690514310254,2429.8082315682627,1928.4798689912216,2279.097124435577
2013,N,Nutrients,MT_yr,a) N,BS,1907.1769433551235,1641.3526807154747,2236.3751013815227,1737.205342442751,2082.843367715218
2013,P,Nutrients,MT_yr,b) P,BCWC,356.8261591146429,293.75082537658955,431.42569549395023,316.0792024747735,395.9255979474855
2013,P,Nutrients,MT_yr,b) P,SEAK,285.92528220801154,231.82300484674914,362.96469479870336,250.99735088721317,327.2894602983341
2013,P,Nutrients,MT_yr,b) P,CAK,232.35223457568569,191.99203080697046,285.90863374915637,207.48607633668647,259.7940993790784
2013,P,Nutrients,MT_yr,b) P,BS,212.80129590217678,174.35039500615392,257.0467399488591,187.4745110600062,237.0442367478111
2013,DHA,Nutrients,MT_yr,c) DHA,BCWC,794.8737241999734,583.1102239924148,1161.5966877668673,657.6045109252085,962.9993603403996
2013,DHA,Nutrients,MT_yr,c) DHA,SEAK,525.109210065817,354.9083511433828,819.9053423117999,406.3681989316213,659.6100833871753
2013,DHA,Nutrients,MT_yr,c) DHA,CAK,516.3592116102898,371.76846730841265,734.1091203289143,433.60182875084905,633.6401611807133
2013,DHA,Nutrients,MT_yr,c) DHA,BS,541.4047925738628,382.80374419990903,838.9374004119818,438.8471071754876,686.9511932582798
2013,EPA,Nutrients,MT_yr,d) EPA,BCWC,539.7872498885422,387.5655829153783,814.5055031870231,451.31984175423156,677.9531254313301
2013,EPA,Nutrients,MT_yr,d) EPA,SEAK,324.6726829140771,219.7463546328336,509.94015498872386,257.9855804764219,411.40895633667515
2013,EPA,Nutrients,MT_yr,d) EPA,CAK,321.7788191477524,231.2576665611731,473.82528844854676,262.73323030244933,398.5267309892446
2013,EPA,Nutrients,MT_yr,d) EPA,BS,364.1671628678501,248.88398580569577,581.6606897354267,292.36167904146305,466.9659584063146
2013,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.676855317230107,1.9692584582036163,3.4191427665325667,2.2912371808738126,3.093198352499409
2013,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.3128871190829652,0.9175284078248577,1.756732369250486,1.0917090690951845,1.5567845465814056
2013,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4226773679992204,1.0504341152372034,1.8395441730914468,1.2182002812976607,1.6812937105312142
2013,Hg,Contaminants,kg_yr,i) Hg,BS,1.8632575084371448,1.3492109904498863,2.3973143212359735,1.5575768532705045,2.1505610224240823
2013,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.613445685818456,0.42961367261285566,0.801578309117531,0.5028453704149531,0.7292753687952064
2013,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.26285875904535705,0.1798682522368487,0.38545793293460767,0.20957492586328982,0.3256950787724565
2013,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3440285544960804,0.24103623717193615,0.47751302494967596,0.27707847471108793,0.4185220484349741
2013,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.3935071128203238,0.27456010499317074,0.53725548577003,0.3271934185026928,0.4713512217232335
2013,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09191559598325535,0.048290043748694125,0.15810889054801003,0.06422899957030925,0.12650889781380928
2013,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04716796952951108,0.02080404262443303,0.12171840439283592,0.027980773267207232,0.08331816586778212
2013,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.03988733804375613,0.020677143477359522,0.08602087050555228,0.026431671117239035,0.06166461166990219
2013,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03460793584770516,0.020331026391908025,0.06521449092887913,0.025040536058559933,0.04621683656435362
2013,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6225605006655752,0.36528074636889896,1.0497542205212527,0.45229043267821345,0.8567622421657128
2013,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.30850554549006093,0.16427080871987387,0.6263984123990411,0.2093282003407671,0.45336992300032714
2013,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.29780610855205264,0.17504295521125052,0.5225371697837069,0.2093442271091876,0.42593960090356214
2013,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.30606592617342565,0.17152044365986824,0.5024243725812241,0.21950289170333595,0.42978693090516173
2014,N,Nutrients,MT_yr,a) N,BCWC,3192.6763525202327,2738.524588911696,3658.413586248954,2937.5371435850498,3464.803669288636
2014,N,Nutrients,MT_yr,a) N,SEAK,2651.9370490791025,2136.2823841771756,3172.175688033224,2337.761738807236,2939.749566016664
2014,N,Nutrients,MT_yr,a) N,CAK,2107.1784275886885,1799.3625909156901,2466.112217485131,1943.8604850276388,2314.1269142676956
2014,N,Nutrients,MT_yr,a) N,BS,1917.9327202902741,1643.1269228073936,2258.4537591156013,1743.8646559872436,2102.8848779265445
2014,P,Nutrients,MT_yr,b) P,BCWC,353.62135918089984,290.2820371827963,428.2304267049808,313.9835750821127,396.37114379946945
2014,P,Nutrients,MT_yr,b) P,SEAK,290.00198642188604,231.37766136945515,379.07693924904106,252.95304968245688,334.15836143960325
2014,P,Nutrients,MT_yr,b) P,CAK,233.32938539699643,191.22712468542085,290.0473183501648,208.0263883907204,264.6699984927816
2014,P,Nutrients,MT_yr,b) P,BS,213.8034965644071,174.12931835528693,262.0201630406793,187.6942778467355,240.69373669594034
2014,DHA,Nutrients,MT_yr,c) DHA,BCWC,790.7265624735376,576.5273237495833,1155.8157112513595,653.6929777119537,962.6013664061163
2014,DHA,Nutrients,MT_yr,c) DHA,SEAK,534.8869075079206,358.01461060701007,835.9608126136218,411.29311018894134,674.7934705055136
2014,DHA,Nutrients,MT_yr,c) DHA,CAK,520.3354812714006,375.3884232084988,746.1738222061967,436.80404923966574,647.9207349804016
2014,DHA,Nutrients,MT_yr,c) DHA,BS,547.2415104516267,379.68979939589985,858.6438748489301,440.8104638827368,688.2611842159454
2014,EPA,Nutrients,MT_yr,d) EPA,BCWC,534.3829279572474,388.04434748662663,810.5775919400768,444.8221835700894,672.5160016064602
2014,EPA,Nutrients,MT_yr,d) EPA,SEAK,328.76994874614365,221.5534216328867,531.1032399676445,262.61158501757416,421.63581228080466
2014,EPA,Nutrients,MT_yr,d) EPA,CAK,325.2012793029206,234.16500795431543,473.7705402001427,261.76207383399475,402.77440275686325
2014,EPA,Nutrients,MT_yr,d) EPA,BS,364.97591769189535,250.12618775238207,585.8095375374543,292.77587563799494,474.4104941309574
2014,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.645221591664307,1.9438256220627457,3.414418196710378,2.262743822053779,3.0615948967333444
2014,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.342956277876059,0.951603669734033,1.8067680458910735,1.1135676634914036,1.5948770722390169
2014,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4253601653362185,1.048018391209198,1.8620440744221942,1.2242501205259935,1.6949385613005283
2014,Hg,Contaminants,kg_yr,i) Hg,BS,1.8649077828982814,1.3575628786882166,2.456104715636667,1.5632480983435593,2.18027391499618
2014,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6091271204636213,0.4256370207367782,0.8029858156598975,0.4994264187751895,0.7238891404581805
2014,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2652003918204838,0.1782080682033011,0.3880218805076897,0.21356048723669477,0.3299385466899745
2014,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.35028669925728273,0.24137564467589287,0.48070494071049896,0.27844152913926057,0.4212389609551035
2014,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.3921007222177311,0.2782541440653652,0.5442825828560015,0.3255041482975631,0.47412786017977593
2014,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.09131779307470103,0.04837474684447331,0.1595846759081455,0.06357422885392797,0.12646148083534775
2014,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.04753641288994561,0.02087856172260481,0.12073726313207483,0.02867690412395136,0.08464987166498793
2014,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04060212872055458,0.020593561914388214,0.08642518132264729,0.026636858357621772,0.06295147086723804
2014,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.034640834714444554,0.01994001018845707,0.06502422387746859,0.024817507151717412,0.04605148886102572
2014,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6199033964703717,0.36354496359068966,1.042677610622127,0.45130819112536474,0.8497340372938681
2014,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3132458193711082,0.16739679581164996,0.6314434026619752,0.21396335075009054,0.46270708326118043
2014,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.3008021918230227,0.17725520443426057,0.5251560081570072,0.2106663911906566,0.4302228100768871
2014,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3049948218450066,0.17075529468323225,0.49837620697127527,0.2178525959771006,0.4300362617862621
2015,N,Nutrients,MT_yr,a) N,BCWC,3184.319871818948,2720.8491570360675,3683.9271444151095,2922.2235154926793,3474.8702182431834
2015,N,Nutrients,MT_yr,a) N,SEAK,2686.4610820685457,2135.6555224334807,3292.772003971341,2359.1562947270195,3035.5693354276427
2015,N,Nutrients,MT_yr,a) N,CAK,2116.9720094966424,1803.7366506204767,2519.295293050406,1947.973532604598,2344.9643671196573
2015,N,Nutrients,MT_yr,a) N,BS,1920.9651042261853,1647.5602330301238,2315.844044172124,1747.2668679790293,2123.4540080284414
2015,P,Nutrients,MT_yr,b) P,BCWC,351.5386153839747,290.4048295181355,430.6804010571116,312.6618234454659,397.2462715589505
2015,P,Nutrients,MT_yr,b) P,SEAK,294.2697510138572,229.3376944095735,388.9329065133337,257.2945197249419,344.65772128591703
2015,P,Nutrients,MT_yr,b) P,CAK,237.09554804211058,192.30049614891925,296.0691904883609,210.2793885817284,269.4049496419915
2015,P,Nutrients,MT_yr,b) P,BS,215.31125069300796,173.02251364784968,268.35551796100077,189.23324583572116,244.48844505813588
2015,DHA,Nutrients,MT_yr,c) DHA,BCWC,786.9304944895736,574.2428206270996,1150.9552262256386,648.1787701861772,966.6027018864722
2015,DHA,Nutrients,MT_yr,c) DHA,SEAK,545.2755632691301,358.0904449159888,862.7609220285117,426.14279424367794,704.9612593812742
2015,DHA,Nutrients,MT_yr,c) DHA,CAK,525.8362398227458,381.44149613387367,754.3619007406918,438.0726864539229,653.306757482703
2015,DHA,Nutrients,MT_yr,c) DHA,BS,545.6551270668854,379.23183650904167,876.7073988741867,434.86399192519605,699.7287080804995
2015,EPA,Nutrients,MT_yr,d) EPA,BCWC,528.643967665882,382.3066033307893,799.2419945854832,444.03908361415677,666.6012226660714
2015,EPA,Nutrients,MT_yr,d) EPA,SEAK,334.26816211222297,223.95781582499876,557.550945163553,263.99927542302777,440.95012105811946
2015,EPA,Nutrients,MT_yr,d) EPA,CAK,327.3235855009409,236.80487910472328,479.9333469604673,265.6431796701421,407.09995595236586
2015,EPA,Nutrients,MT_yr,d) EPA,BS,366.6879149782053,250.76766294071936,596.3843591599642,293.79662235948103,477.44599788540415
2015,Hg,Contaminants,kg_yr,i) Hg,BCWC,2.6173996250722897,1.9273532852300124,3.415643724430878,2.2381879533899314,3.0481733916507743
2015,Hg,Contaminants,kg_yr,i) Hg,SEAK,1.384963574197441,0.9836563988279009,1.8811969675634794,1.1390330761306846,1.6877798022349302
2015,Hg,Contaminants,kg_yr,i) Hg,CAK,1.4258760332273865,1.0498920359933335,1.896173301018416,1.2339338489119644,1.7027184770739376
2015,Hg,Contaminants,kg_yr,i) Hg,BS,1.8725411487683172,1.357110977499905,2.4955932349584793,1.5771419080624314,2.20324032717041
2015,DDTs,Contaminants,kg_yr,k) DDTs,BCWC,0.6026405593661807,0.424300477379125,0.8049257899619507,0.49604242442153335,0.720866340394421
2015,DDTs,Contaminants,kg_yr,k) DDTs,SEAK,0.2691098110119422,0.17861810491628516,0.3942661827879272,0.2172505935972553,0.33998773146482797
2015,DDTs,Contaminants,kg_yr,k) DDTs,CAK,0.3539822508115721,0.24309350720461598,0.4847538604702063,0.280308573000973,0.4269713610978729
2015,DDTs,Contaminants,kg_yr,k) DDTs,BS,0.3911319016356868,0.27604874466510293,0.5474783615633544,0.3242603844395593,0.4786897131043203
2015,PBDEs,Contaminants,kg_yr,l) PBDEs,BCWC,0.08922088008834392,0.047229329907620216,0.16086814768466787,0.06291106173187853,0.12528565904775302
2015,PBDEs,Contaminants,kg_yr,l) PBDEs,SEAK,0.048000761950301875,0.021311826681619843,0.12079606139245952,0.029207684244028295,0.08697877689019874
2015,PBDEs,Contaminants,kg_yr,l) PBDEs,CAK,0.04091759702684715,0.020784911247834745,0.08873072338591019,0.027063291539682836,0.06286344606107873
2015,PBDEs,Contaminants,kg_yr,l) PBDEs,BS,0.03442093939434207,0.019742743657828382,0.06491381424984566,0.02483683268968244,0.0461674280281376
2015,PCBs,Contaminants,kg_yr,j) PCBs,BCWC,0.6202196155721353,0.35799946869588184,1.0233705309644812,0.44950925062596075,0.8477827158822362
2015,PCBs,Contaminants,kg_yr,j) PCBs,SEAK,0.3176513750862472,0.1720250506384564,0.6569902721802805,0.22131026122076997,0.47140044758967864
2015,PCBs,Contaminants,kg_yr,j) PCBs,CAK,0.30340238875463776,0.17694793621465515,0.5298161780059446,0.21223783372583976,0.43485808790215347
2015,PCBs,Contaminants,kg_yr,j) PCBs,BS,0.3051060193455061,0.17279536673217255,0.505656585423288,0.2186407452038771,0.42931123374491253
