chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
PBDEs,1993,Chum,BeringSea,6283.813028958455,2838.761044256014,16786.00553227256,4020.9965689842657,11023.030493327293,Contaminants,Species,kg
PBDEs,1993,Chum,CentralAK,3406.2203056272783,1470.241455934716,9201.345619043797,2094.382201500228,5745.798699053716,Contaminants,Species,kg
PBDEs,1993,Chum,SEAK,3837.2954985958213,1682.0840765505015,10141.949747357463,2406.896049550957,6669.673905854877,Contaminants,Species,kg
PBDEs,1993,Coho,BCWC,1936.701144445195,803.8571333963129,4894.175760315821,1168.4143875209104,3234.468479765077,Contaminants,Species,kg
PBDEs,1993,Coho,BeringSea,967.3049679006272,404.7659385702076,2336.6763435808116,584.9010439948532,1547.4997652079976,Contaminants,Species,kg
PBDEs,1993,Coho,CentralAK,2091.1889250518225,881.1977548154657,5144.4423409857345,1242.7939857683525,3500.1642372842175,Contaminants,Species,kg
PBDEs,1993,Coho,SEAK,1887.8890526507907,780.0549167780507,4593.728107269539,1141.8790483289094,3151.911400810071,Contaminants,Species,kg
PBDEs,1993,Pink,BCWC,15459.637004477989,6334.146490272658,40288.917857734225,9141.924343821473,26245.069810409852,Contaminants,Species,kg
PBDEs,1993,Pink,BeringSea,2266.388123179606,953.1595457238925,5938.7906676262555,1327.1163835220727,3818.9153441105377,Contaminants,Species,kg
PBDEs,1993,Pink,CentralAK,17309.226488591645,7015.129003501124,43414.835564963374,9857.610927087813,28757.597324928407,Contaminants,Species,kg
PBDEs,1993,Pink,SEAK,30856.570789598576,12327.634765036242,78902.70178648594,17889.152293537078,51725.77480384787,Contaminants,Species,kg
PBDEs,1993,Sockeye,BCWC,12034.433031440563,5904.949123401241,26214.067916512122,7974.091164184487,18509.806533061063,Contaminants,Species,kg
PBDEs,1993,Sockeye,BeringSea,19161.516521070094,9643.002000847011,41253.93947276272,12582.14629891895,29336.537782447762,Contaminants,Species,kg
PBDEs,1993,Sockeye,CentralAK,8106.079193402414,3990.104703388355,17733.43116336063,5345.3185570679125,12443.273107190824,Contaminants,Species,kg
PBDEs,1993,Sockeye,SEAK,1078.5235489891134,526.7969399684151,2332.5634942806973,712.1443791028847,1608.8207548099788,Contaminants,Species,kg
PBDEs,1994,Chinook,BCWC,44236.98058314876,20742.71762453385,82388.3824456132,28301.08789737545,64583.07053142271,Contaminants,Species,kg
PBDEs,1994,Chinook,BeringSea,16544.723769852855,7686.427731534598,31874.6774195319,10718.581796231574,24403.140529034456,Contaminants,Species,kg
PBDEs,1994,Chinook,CentralAK,3508.7050652012667,1595.3616749202856,6774.011713060896,2284.142583761314,5252.511825827752,Contaminants,Species,kg
PBDEs,1994,Chinook,SEAK,3298.9981741240217,1525.4394008562265,6245.555300841493,2118.803098027488,4943.416081955201,Contaminants,Species,kg
PBDEs,1994,Chum,BCWC,14094.179689664357,6152.037549217442,36210.77362526607,8563.944460666327,23509.15904966634,Contaminants,Species,kg
PBDEs,1994,Chum,BeringSea,6374.681640400086,2858.6056125797973,16921.966452694403,4054.906161350399,11119.272102021656,Contaminants,Species,kg
PBDEs,1994,Chum,CentralAK,3409.1844089711803,1466.9844520868046,9127.87814547092,2089.997453226927,5723.4648890843,Contaminants,Species,kg
PBDEs,1994,Chum,SEAK,4453.98166326227,1926.8886384330208,11709.523825930593,2743.9824824062525,7443.231165198791,Contaminants,Species,kg
PBDEs,1994,Coho,BCWC,2004.9702090723358,831.8320453838458,5049.651665156746,1203.3688351487076,3341.151352586565,Contaminants,Species,kg
PBDEs,1994,Coho,BeringSea,911.5697247349337,378.5467990702653,2166.7288055588647,552.7147887552132,1442.2334777967271,Contaminants,Species,kg
PBDEs,1994,Coho,CentralAK,2028.7121279183448,863.9509497889239,4971.548070357938,1215.2230005679942,3381.968901967507,Contaminants,Species,kg
PBDEs,1994,Coho,SEAK,1920.4173238512121,795.4194656873956,4700.587009594182,1165.836053904513,3223.5291913283963,Contaminants,Species,kg
PBDEs,1994,Pink,BCWC,15760.077594181705,6473.694257701994,40443.01273524651,9295.461845108428,26716.32183697082,Contaminants,Species,kg
PBDEs,1994,Pink,BeringSea,2252.42139200419,945.612934671375,5961.2298108436125,1322.6555369466707,3827.25931011948,Contaminants,Species,kg
PBDEs,1994,Pink,CentralAK,17533.37215608437,7129.736055798273,44066.71033744106,10010.401653610787,29217.059002311387,Contaminants,Species,kg
PBDEs,1994,Pink,SEAK,31957.88180973038,12762.312172098493,81496.98606565838,18255.29747269043,53335.413168535975,Contaminants,Species,kg
PBDEs,1994,Sockeye,BCWC,12143.443490443293,5999.546842966096,26436.27185396508,8065.69648630159,18482.28663939556,Contaminants,Species,kg
PBDEs,1994,Sockeye,BeringSea,18819.130006496725,9526.086286659474,39915.59478894571,12433.539699756095,28860.19680557366,Contaminants,Species,kg
PBDEs,1994,Sockeye,CentralAK,8255.54773416607,4048.1767848857653,17999.39220818816,5427.849746503383,12716.451165590917,Contaminants,Species,kg
PBDEs,1994,Sockeye,SEAK,1067.6926972888882,517.7410064897687,2279.527656886979,705.0260935122247,1583.329813004114,Contaminants,Species,kg
PBDEs,1995,Chinook,BCWC,44814.65238056237,21056.064422414485,83835.61096295489,28861.798845549885,65710.05413517122,Contaminants,Species,kg
PBDEs,1995,Chinook,BeringSea,16727.396126836225,7716.808669010869,31939.630621296412,10916.556984853236,24757.81123701453,Contaminants,Species,kg
PBDEs,1995,Chinook,CentralAK,3445.5552877521945,1561.8070629581375,6707.0477538830855,2252.97400910558,5133.446081169241,Contaminants,Species,kg
PBDEs,1995,Chinook,SEAK,3293.1584695766473,1550.7540546777689,6246.624287771143,2128.1683896968425,4934.683163104653,Contaminants,Species,kg
PBDEs,1995,Chum,BCWC,14173.967943674696,6199.721553277646,36450.80201242388,8614.477652933749,23808.08113878585,Contaminants,Species,kg
PBDEs,1995,Chum,BeringSea,6433.802275199943,2903.8465188677674,17185.585790596782,4120.788773349666,11334.4693563896,Contaminants,Species,kg
PBDEs,1995,Chum,CentralAK,3406.6319030341187,1489.4009243343398,9024.573151176843,2092.734767076943,5728.254769305973,Contaminants,Species,kg
PBDEs,1995,Chum,SEAK,5095.995742423071,2199.7168652361797,13944.544452613034,3166.0270917738626,8475.02526884582,Contaminants,Species,kg
PBDEs,1995,Coho,BCWC,2060.6678085420363,873.3804974739719,5313.5885854038515,1256.0650839177076,3486.4498110600507,Contaminants,Species,kg
PBDEs,1995,Coho,BeringSea,833.9965344790833,356.88251367737814,2014.3660206061961,497.2314576253181,1316.9782842617474,Contaminants,Species,kg
PBDEs,1995,Coho,CentralAK,1972.7633768035755,845.9526751462706,4922.274200721892,1179.8776667816478,3285.5591880416528,Contaminants,Species,kg
PBDEs,1995,Coho,SEAK,1923.8970929291145,800.703598470207,4680.03073649867,1164.8325184054415,3244.3244765650843,Contaminants,Species,kg
PBDEs,1995,Pink,BCWC,15979.30498036421,6530.877319152684,40704.17532530334,9335.307434458093,27191.90325624482,Contaminants,Species,kg
PBDEs,1995,Pink,BeringSea,2223.668350657107,937.4993075164522,5944.976725123914,1296.5479067199726,3787.681870142035,Contaminants,Species,kg
PBDEs,1995,Pink,CentralAK,17803.60745007765,7217.594794436863,44881.69300665242,10257.287109872821,29615.687913445665,Contaminants,Species,kg
PBDEs,1995,Pink,SEAK,32867.89534581685,13137.009180395862,84117.93543225541,18892.248657569064,54964.770470219824,Contaminants,Species,kg
PBDEs,1995,Sockeye,BCWC,12254.14201093835,6088.749196939647,26956.903138528654,8073.461559750372,18564.409250168108,Contaminants,Species,kg
PBDEs,1995,Sockeye,BeringSea,18437.843809595724,9358.813837595544,39093.17967170228,12226.89970767733,28320.512211736965,Contaminants,Species,kg
PBDEs,1995,Sockeye,CentralAK,8361.71863408088,4153.511362386117,18215.210148565802,5551.6614247337475,12972.887134586303,Contaminants,Species,kg
PBDEs,1995,Sockeye,SEAK,1050.2318704167521,512.3244543701304,2228.9451002693836,699.0812025556681,1562.2577312424091,Contaminants,Species,kg
PBDEs,1996,Chinook,BCWC,45816.32586154366,21308.239698266174,85707.77657313304,29252.754821035545,66730.99567016332,Contaminants,Species,kg
PBDEs,1996,Chinook,BeringSea,16848.08156905009,7671.514895926685,32157.94323299524,10837.286556397092,24835.917845712345,Contaminants,Species,kg
PBDEs,1996,Chinook,CentralAK,3368.6329508611875,1542.6818542434344,6498.007113010041,2193.8656384822984,5024.891238496906,Contaminants,Species,kg
PBDEs,1996,Chinook,SEAK,3249.467639206664,1525.0004247322927,6240.654216769257,2090.7569581541006,4888.827653535351,Contaminants,Species,kg
